Epoch,Ego Node,Target Node Idx,Target Node,Message,Receiver Output,Predicted Label,Correct,Complexity,Information Loss
400,Alice,18,Be,[65],"[[7.596778003488535e-32, 1.1504184420198119e-29, 2.6094686742975095e-26, 2.7252540418101146e-26, 1.1041924137045262e-21, 7.0824147429735234e-15, 2.082191214017098e-16, 9.094453938398578e-37, 3.7560001611748373e-34, 1.3071800066214327e-22, 4.599391187879597e-24, 3.313912491567998e-19, 3.767146642373598e-13, 6.462550102942196e-15, 5.192907215345599e-10, 3.2728014048188925e-05, 0.0, 2.9456183256115764e-05, 0.9999241828918457, 6.319856074104925e-43, 0.0, 0.0, 0.0, 3.495466763259181e-11, 1.3568354916060343e-05, 1.4068406544192206e-23, 2.1246124125331546e-23, 3.549243679384094e-31, 2.0291405868796515e-35, 0.0, 0.0, 0.0, 0.0]]",Be,True,,
400,Alice,10,FBy,[62],"[[1.1239814982349358e-41, 9.673555662804223e-40, 2.834397699928598e-20, 0.005539559293538332, 7.733861048332171e-23, 4.903730806154636e-15, 4.086563976102298e-09, 0.0, 1.8216880036222622e-44, 3.094961509873871e-16, 0.994459867477417, 4.48885487003281e-07, 4.46457026079608e-13, 1.322885054833023e-07, 4.776732874694197e-34, 1.0619395594950487e-22, 0.0, 4.737134291458967e-28, 4.8301038905338965e-21, 0.0, 4.978393054206778e-41, 1.651483751817704e-31, 2.0757446580137824e-15, 8.407790785948902e-45, 5.2805711511272345e-33, 4.652551539256919e-35, 2.5751449049030358e-26, 8.580914061522383e-29, 2.1044657128044264e-09, 0.0, 0.0, 0.0, 3.358504450556877e-35]]",FBy,True,,
400,Alice,22,ByS,[42],"[[0.0, 0.0, 1.6815581571897805e-44, 1.0229478789571165e-43, 0.0, 0.0, 0.0, 0.0, 0.0, 7.006492321624085e-45, 2.942726775082116e-44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.564051488445258e-30, 7.856966263579893e-24, 1.71886905208328e-14, 0.9999947547912598, 0.0, 0.0, 8.453914302936477e-35, 2.010884218866926e-29, 6.532479234348247e-20, 5.196390702622011e-06, 1.1456015380904545e-36, 8.645142922388036e-30, 8.857674663760351e-33, 1.5001820846040812e-22]]",ByS,True,,
400,Alice,9,FZy,[69],"[[0.001202077604830265, 2.458876967706095e-21, 0.008699164725840092, 3.6507674394670175e-07, 0.0, 2.1514483056364082e-20, 9.342963012651987e-29, 1.2986125508263058e-09, 1.6371301240273611e-26, 0.9900869727134705, 6.996330284891883e-06, 0.0, 2.694561783400743e-19, 2.0556764743632013e-28, 4.436454673850676e-06, 6.483662718005627e-30, 0.0, 7.655309762835683e-13, 2.0865431888377397e-36, 8.45912968704838e-30, 8.582701555848063e-32, 1.9748499257729647e-40, 5.221798597459998e-41, 0.0, 0.0, 1.7057685125498878e-11, 4.193594083101715e-10, 1.3359273201020948e-14, 6.833147936369244e-11, 0.0, 0.0, 0.0, 0.0]]",FZy,True,,
400,Alice,6,MBe,[85],"[[0.0, 0.0, 0.0, 2.651051264147684e-38, 0.0, 1.4270882652683836e-12, 0.041537921875715256, 0.0, 0.0, 0.0, 2.7061092184478344e-34, 1.0968058250827765e-25, 1.2160163154195658e-10, 0.958462119102478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FBe,False,,
400,Alice,23,D,[10],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.834684319554583e-10, 1.9781763835780317e-21, 0.0, 8.693685099938916e-39, 5.561613475058766e-41, 2.790963954159746e-36, 1.4628154669086765e-40, 3.2004533436413504e-14, 4.1641012039710545e-26, 0.9992291927337646, 0.0007707749027758837, 1.5411971085820307e-31, 1.6986359893702537e-33, 2.9297917338826135e-24, 3.7190116486230707e-29, 0.0, 0.0, 9.174615858732872e-33, 0.0]]",D,True,,
400,Alice,7,FM,[83],"[[0.01656208373606205, 6.010198607272616e-21, 2.0879347118439774e-43, 0.0, 0.0, 0.0, 0.0, 0.9834378957748413, 4.7128027326492015e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FM,True,,
400,Alice,24,S,[60],"[[0.0, 0.0, 0.0, 0.0, 0.681179404258728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.564409896876896e-06, 0.0, 0.0, 0.0, 1.4206964292875265e-14, 0.0, 1.8420441879541612e-34, 8.616025297669694e-05, 0.0, 0.0, 0.0, 0.0, 4.680336870844889e-43, 0.3187318444252014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",M,False,,
400,Alice,4,M,[60],"[[0.0, 0.0, 0.0, 0.0, 0.681179404258728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.564409896876896e-06, 0.0, 0.0, 0.0, 1.4206964292875265e-14, 0.0, 1.8420441879541612e-34, 8.616025297669694e-05, 0.0, 0.0, 0.0, 0.0, 4.680336870844889e-43, 0.3187318444252014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",M,True,,
400,Alice,13,FBe,[85],"[[0.0, 0.0, 0.0, 2.651051264147684e-38, 0.0, 1.4270882652683836e-12, 0.041537921875715256, 0.0, 0.0, 0.0, 2.7061092184478344e-34, 1.0968058250827765e-25, 1.2160163154195658e-10, 0.958462119102478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FBe,True,,
400,Alice,30,DS,[38],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.333410664435332e-17, 1.7260448624260232e-17, 5.5408899971711105e-36, 4.336142163314059e-20, 0.0, 0.0, 0.0, 0.0, 3.2568320297559166e-39, 1.0359601795514087e-36, 0.011363163590431213, 0.9886367917060852, 1.2183767169632e-26, 5.4198978638453355e-11]]",DS,True,,
400,Alice,21,ByD,[27],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3482424529674664e-32, 0.0, 0.0, 0.0, 0.0, 1.9450014380117606e-14, 1.1703788826770445e-19, 0.9999326467514038, 6.736198702128604e-05, 3.645479075979783e-37, 0.0, 1.1263879959847967e-20, 7.985537969356434e-24, 2.2714026215453487e-09, 7.803234620962218e-12, 3.0374762251575936e-22, 7.855576272175966e-27, 6.310889311134105e-13, 2.9338783662709604e-21]]",ByD,True,,
400,Alice,26,ZeS,[57],"[[0.0, 0.0, 5.108675944959952e-21, 1.4460989484562684e-23, 0.0, 1.3406142657426521e-17, 4.181320771390555e-20, 0.0, 0.0, 2.2518383310464763e-18, 2.1419480474439443e-21, 0.0, 5.032326501173837e-16, 1.3865661546829583e-18, 3.6755681797952113e-31, 3.0046335852675873e-36, 0.0, 1.355756600545892e-37, 1.9576139546617694e-42, 5.958406077560818e-12, 1.250016978815438e-09, 2.4469185936894135e-21, 6.785416106339845e-23, 6.637059599683348e-39, 0.0, 0.00012428546324372292, 0.9998756647109985, 6.120841611334527e-10, 4.892140581524984e-10, 5.0861649708241274e-26, 4.441674384870941e-23, 3.76859603801659e-40, 5.907874325593429e-42]]",ZeS,True,,
400,Alice,17,Ze,[20],"[[3.3192829960171366e-06, 1.0084773904850408e-08, 1.706367142243338e-15, 2.0570852898093786e-16, 2.7061938800976293e-10, 7.794573875230526e-09, 4.15191752506372e-12, 9.115870280851368e-10, 4.5223980810193964e-12, 9.305118389138153e-14, 1.912280216446148e-15, 5.590882574610379e-13, 1.7600523705141313e-08, 3.334085611761406e-12, 4.3805525179463345e-11, 3.1253353702085816e-15, 0.0, 0.9999815225601196, 1.5185058146016672e-05, 1.867930852944981e-42, 0.0, 0.0, 0.0, 7.947043324230077e-22, 8.453905514714047e-22, 4.39496597011585e-25, 2.0472492790020432e-27, 4.888187169529321e-32, 2.26337391646113e-37, 0.0, 0.0, 0.0, 0.0]]",Ze,True,,
400,Alice,32,SS,[7],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2629606886248902e-24, 1.3365116034291108e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.802596928649634e-45, 0.000354366609826684, 0.9996455907821655]]",SS,True,,
400,Alice,3,MBy,[66],"[[4.61677788013426e-12, 1.4994460784123476e-08, 4.44949854738752e-09, 0.9057796001434326, 0.0, 0.02135917916893959, 0.07235536724328995, 0.0002333635202376172, 0.00027241569478064775, 3.509135817234743e-25, 6.926715603004785e-13, 0.0, 5.862997418865144e-16, 6.408122412729594e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6578930980901387e-28, 1.0244677770241207e-31, 0.0, 0.0]]",MBy,True,,
400,Alice,28,BeS,[4],"[[7.407051870846346e-25, 2.8874572098773687e-28, 7.27608584494277e-10, 1.3604076229967177e-05, 2.389145615614251e-33, 1.0990680587852353e-09, 1.7952335451543178e-10, 8.275453266769683e-28, 8.095404839593217e-31, 1.1789958342944828e-08, 5.4404423281084746e-05, 1.0999303690836328e-27, 2.486083561237251e-09, 2.0269615153001297e-10, 2.38587242214493e-21, 1.5573588761028196e-26, 0.0, 3.008293682907119e-20, 5.04290581093407e-27, 7.069201320163932e-19, 4.153300987152844e-17, 1.5277663032234323e-12, 3.973801995016402e-06, 1.6674089819406596e-33, 2.8289828182134847e-37, 4.647095967584558e-13, 3.008670534931923e-10, 6.795362850198217e-08, 0.9999278783798218, 2.7711922472900123e-26, 3.12471464872643e-23, 5.363291672013173e-28, 3.9874988637168124e-21]]",BeS,True,,
400,Alice,25,ZeD,[77],"[[6.374646844060025e-41, 8.561933617024632e-43, 2.2028639762999846e-12, 3.9592811736501964e-26, 0.0, 0.006139650009572506, 3.8144305964694925e-14, 4.649508304629743e-42, 1.401298464324817e-45, 2.591972911124415e-15, 5.648904193870883e-28, 0.0, 2.3167226572695654e-06, 1.2051849471330202e-17, 1.401298464324817e-45, 0.0, 0.0, 1.8164732115171238e-38, 0.0, 2.7034829486183298e-08, 6.970220468013182e-22, 0.0, 0.0, 0.0, 0.0, 0.9938579201698303, 1.633502932918418e-07, 3.14436775228355e-11, 9.298022039252818e-29, 1.6544848790529487e-24, 1.8302270545958838e-35, 0.0, 0.0]]",ZeD,True,,
400,Alice,0,MM,[69],"[[0.001202077604830265, 2.458876967706095e-21, 0.008699164725840092, 3.6507674394670175e-07, 0.0, 2.1514483056364082e-20, 9.342963012651987e-29, 1.2986125508263058e-09, 1.6371301240273611e-26, 0.9900869727134705, 6.996330284891883e-06, 0.0, 2.694561783400743e-19, 2.0556764743632013e-28, 4.436454673850676e-06, 6.483662718005627e-30, 0.0, 7.655309762835683e-13, 2.0865431888377397e-36, 8.45912968704838e-30, 8.582701555848063e-32, 1.9748499257729647e-40, 5.221798597459998e-41, 0.0, 0.0, 1.7057685125498878e-11, 4.193594083101715e-10, 1.3359273201020948e-14, 6.833147936369244e-11, 0.0, 0.0, 0.0, 0.0]]",FZy,False,,
400,Alice,20,ZyS,[14],"[[0.0, 0.0, 5.8055166039767e-29, 4.314888595626648e-28, 0.0, 1.147513116513393e-28, 2.0755261676315255e-27, 0.0, 0.0, 9.302679202673714e-27, 6.77428447531513e-26, 0.0, 1.2363883989890983e-26, 2.183023411184257e-25, 0.0, 0.0, 0.0, 0.0, 0.0, 6.452061107609097e-10, 0.9996892213821411, 4.4477438225498656e-12, 8.719454854144715e-06, 0.0, 0.0, 3.771062509570072e-14, 6.902786253704107e-07, 2.1172746834176607e-15, 3.480003618605565e-09, 1.1436827233955033e-13, 0.0003014124813489616, 2.6094208170734534e-17, 7.955405540056859e-13]]",ZyS,True,,
400,Alice,31,SD,[86],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.340553565882146e-05, 3.046311348953168e-06, 6.9991488160781046e-09, 8.534597528729252e-20, 0.0, 0.0, 2.749347587005291e-42, 2.802596928649634e-44, 2.26667697200229e-35, 0.0, 0.00042236794251948595, 2.2841670954676374e-07, 0.9995009899139404, 6.280779765786047e-22]]",SD,True,,
400,Alice,29,DD,[76],"[[6.537918817439703e-11, 3.8492772055024324e-22, 0.08043381571769714, 3.3835792240949347e-13, 0.0, 0.0022251878399401903, 3.8761064111392197e-16, 1.0959929568343796e-05, 8.866928972049795e-20, 1.5327960094281838e-15, 2.2587066179627862e-23, 0.0, 5.131974421704148e-15, 7.727825679697866e-28, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0649385330907535e-05, 1.3028866153675492e-25, 1.9800260308301e-36, 1.348833849820496e-37, 0.0, 0.0, 3.358632460422029e-20, 4.431243421879515e-33, 1.0073411289140966e-12, 2.3054584755344466e-26, 0.9173192977905273, 4.7167823761243765e-18, 9.20779207923194e-41, 3.194719475324719e-37]]",DD,True,,
400,Alice,27,BeD,[89],"[[2.051933049573509e-19, 1.6754661254970785e-28, 8.649264771065646e-08, 1.594863835181065e-13, 6.445972935894159e-44, 8.681075414074257e-09, 1.5148104294635412e-16, 4.1501227538982902e-22, 2.1076115300638866e-31, 2.101104845664281e-09, 2.9051760488659015e-15, 0.0, 4.9625383663487455e-11, 6.891311993531341e-19, 2.0049570892410884e-09, 3.10473053764042e-30, 0.0, 3.209980263818579e-07, 2.350418462676991e-26, 1.0993703777190111e-12, 3.119190350470476e-22, 1.48122213203356e-16, 3.4956487088809726e-21, 3.820746031381197e-24, 6.058920287063001e-40, 5.023747144150548e-05, 6.392357754236855e-10, 0.9999402761459351, 9.119236892729532e-06, 3.7065576264895505e-24, 3.91388866855225e-32, 6.515251338308343e-37, 3.4201211359082945e-40]]",BeD,True,,
400,Alice,11,F,[26],"[[3.433438515993852e-38, 1.389222139358852e-28, 1.0502725263881875e-37, 9.223473165534969e-31, 1.454963353353378e-06, 5.324733921269046e-16, 4.548512174545882e-13, 3.541081219348813e-42, 2.3581348256768114e-32, 4.0544246568925185e-34, 1.3038492760428116e-28, 0.9999639987945557, 1.1921187439436175e-14, 3.4304137221802256e-12, 1.884880959169454e-39, 3.4466697615363166e-21, 0.0, 4.117881692349752e-18, 3.456210106378421e-05, 0.0, 0.0, 0.0, 0.0, 9.55391123046589e-37, 6.931636208287991e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",F,True,,
400,Alice,19,ZyD,[54],"[[2.3038454339806195e-37, 2.926191453203083e-41, 1.763608829762312e-18, 1.6944354761878234e-26, 0.0, 2.2312619451217555e-21, 3.619875078811218e-27, 6.929789055218768e-37, 1.7093038667834119e-41, 6.495327515734679e-21, 4.151392550787727e-28, 0.0, 2.14422665008057e-23, 4.752661860894346e-29, 6.011910692026281e-31, 0.0, 0.0, 4.561151257254939e-36, 0.0, 0.9997836947441101, 4.5019180106464773e-05, 9.969236547391347e-10, 3.8099173338759784e-13, 6.378714196930636e-37, 0.0, 2.3006445189821534e-05, 1.2415674177645997e-07, 0.00011358954361639917, 4.0266756595741526e-10, 3.4502529160818085e-05, 6.3949707751476126e-09, 7.543872628104831e-17, 6.433800303121079e-21]]",ZyD,True,,
410,Bob,7,FM,[51],"[[6.496041898840232e-11, 2.5233556021596326e-13, 1.424218414502349e-21, 2.453533804535754e-23, 2.9383179935393855e-05, 1.6444208405886408e-20, 0.005144927650690079, 0.5886377096176147, 0.3721396028995514, 1.5730968691538292e-20, 3.943084316056863e-23, 6.036828814615092e-10, 3.854589689783817e-18, 0.03321525454521179, 1.5710689346071042e-36, 1.0913734113729102e-22, 0.0, 1.862736310684343e-13, 0.0008330643177032471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FM,True,,
410,Bob,18,Be,[20],"[[3.858823850733106e-12, 4.776813189283065e-16, 1.32358992196897e-19, 2.350561406576491e-19, 1.5308882633791043e-11, 4.714045959260475e-19, 4.467528343793381e-12, 3.7654249496199554e-08, 5.3203011440849934e-11, 1.6121911697371899e-19, 1.791927564828218e-19, 2.460799948956604e-14, 2.1071913252808597e-18, 4.073212253596914e-12, 2.9585370069605543e-13, 1.6264580438019038e-07, 0.0, 4.8689227696741e-05, 0.9999511241912842, 0.0, 0.0, 0.0, 0.0, 1.748482229599343e-19, 7.531048681632299e-17, 4.017995811454047e-34, 1.6858230274778938e-32, 1.2969483079402076e-29, 3.122441306654203e-29, 0.0, 0.0, 0.0, 0.0]]",Be,True,,
410,Bob,14,Zy,[56],"[[0.0, 0.0, 3.013996814977676e-40, 4.0791881535328185e-32, 0.0, 9.950597148593096e-33, 7.188756111786098e-24, 0.0, 0.0, 2.023474982485036e-42, 3.619735972110867e-35, 0.0, 3.1420272361399305e-35, 1.5149926351128786e-27, 0.9998807907104492, 4.078195559031883e-08, 0.0, 6.01035644649528e-05, 4.522780811930171e-18, 0.0, 0.0, 1.5819714626542844e-37, 1.054943961314356e-34, 5.904187128180638e-05, 1.2468744777744172e-19, 5.014869413752538e-38, 2.480522301633437e-32, 5.627204370917117e-20, 9.171333914537172e-09, 0.0, 0.0, 0.0, 0.0]]",Zy,True,,
410,Bob,6,MBe,[62],"[[7.326254618198365e-40, 0.0, 0.2548415958881378, 0.4577207565307617, 4.124346742173657e-05, 0.00013156840577721596, 0.28713667392730713, 6.90329229492042e-39, 5.605193857299268e-45, 1.058372486872905e-11, 4.9334331758688066e-11, 5.690688786564072e-21, 1.0695335735423097e-15, 1.7636849012486744e-12, 1.85310638362024e-11, 2.0089787235863668e-18, 0.0, 0.0001260925200767815, 4.230265720723462e-22, 2.52576410434625e-16, 6.129860508075069e-10, 0.0, 1.1630777253895982e-43, 4.436728513619322e-31, 0.0, 6.5555594806754325e-12, 2.026142283284571e-06, 5.25340563977252e-26, 1.374135462281343e-16, 3.7611570143373396e-29, 1.356484980919525e-31, 0.0, 0.0]]",MBy,False,,
410,Bob,28,BeS,[57],"[[0.0, 0.0, 2.8914818256821547e-27, 7.862821252327316e-22, 0.0, 8.024873729534375e-23, 3.139416931892347e-19, 0.0, 0.0, 3.096133705466981e-29, 7.046620731605187e-24, 0.0, 7.171168655119422e-25, 1.520125624247772e-22, 2.805641541415016e-21, 1.053964219166482e-39, 0.0, 4.3546280607654395e-26, 0.0, 1.945111051075366e-27, 3.2392852370051336e-25, 3.3755831463366803e-11, 9.734496195235032e-13, 2.036076586245726e-31, 0.0, 5.802098264586622e-17, 4.6099802035633186e-14, 1.6276660517178243e-06, 0.9999983310699463, 0.0, 0.0, 1.0674039930690579e-26, 6.594847797216007e-28]]",BeS,True,,
410,Bob,1,MF,[37],"[[3.7164740245867366e-21, 0.9714956879615784, 0.0, 0.0, 1.3308189750205202e-07, 0.0, 0.0, 3.1737604886485713e-18, 0.028350312262773514, 0.0, 0.0, 0.0001538552896818146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",MF,True,,
410,Bob,13,FBe,[61],"[[9.668959403841238e-44, 0.0, 2.76007540987246e-24, 1.3824089072158575e-34, 2.802596928649634e-45, 5.808589412481524e-05, 0.00031200580997392535, 7.662940116066603e-38, 1.4277643960569499e-37, 4.054513014133895e-21, 1.8620966338441516e-32, 0.0, 0.6721920371055603, 0.3274378180503845, 0.0, 0.0, 0.0, 7.108217783253478e-35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FZe,False,,
410,Bob,27,BeD,[77],"[[1.2342216484233691e-40, 0.0, 8.066299478073085e-25, 5.024601062555947e-29, 0.0, 1.9473491274679298e-16, 5.6878543649534536e-18, 1.0329797746632178e-39, 0.0, 1.0801449545746116e-22, 8.5531766017962e-27, 0.0, 2.483917206034386e-13, 5.857606715900361e-17, 1.108600365230349e-33, 0.0, 0.0, 2.3135603596612858e-29, 0.0, 5.59510450835613e-41, 0.0, 2.6612180590745993e-05, 5.02471078790063e-31, 0.0, 0.0, 1.0415579017092927e-16, 5.777341562952316e-24, 0.9999734163284302, 2.2487400830328852e-10, 0.0, 0.0, 7.250218434279357e-26, 0.0]]",BeD,True,,
410,Bob,29,DD,[38],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3995964229106903, 9.30836581002134e-33, 5.599058776127152e-16, 0.0, 0.0, 0.0, 2.1689360810502397e-26, 9.853300216823167e-40, 3.215979975625455e-42, 0.0, 0.5880833268165588, 2.802596928649634e-45, 0.012320167385041714, 2.965608297446383e-37]]",DD,True,,
410,Bob,0,MM,[83],"[[0.9928058981895447, 1.3442604778827859e-17, 2.1019476964872256e-44, 0.0, 0.0, 0.0, 0.0, 0.007194134406745434, 6.741760543844914e-23, 2.1019476964872256e-44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.925364054843264e-35, 7.81924543093248e-43, 0.0, 0.0, 0.0, 0.0, 7.933311125928519e-41, 3.194960498660583e-43, 0.0, 0.0, 2.68377466614629e-38, 0.0, 1.401298464324817e-45, 0.0]]",MM,True,,
410,Bob,25,ZeD,[76],"[[4.487529992047712e-08, 7.968420070588011e-28, 6.448847216233844e-07, 4.3163624890130444e-24, 0.0, 1.1493089119296584e-10, 2.1508553851582696e-22, 1.8183676786520664e-10, 2.1575005682577003e-32, 8.875271305441856e-05, 5.580347174155403e-20, 0.0, 1.6927244814723963e-06, 3.1141169019990737e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002873052377253771, 2.1526736211112393e-33, 2.2374468244379386e-05, 0.0, 0.0, 0.0, 0.9969894289970398, 4.367774361609063e-17, 2.4344689458777324e-11, 7.644863646136506e-39, 6.47810069476229e-11, 0.0, 2.3989012333913706e-05, 0.0]]",ZeD,True,,
410,Bob,23,D,[10],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.493668838222782e-24, 3.585571077063086e-20, 0.0, 7.63870213678887e-40, 2.6857286367249444e-41, 0.0, 2.199534121542806e-40, 7.261333669323195e-29, 2.960264700035964e-09, 0.9988686442375183, 0.0011313597206026316, 0.0, 0.0, 9.969061960792607e-33, 4.366517813991777e-09, 0.0, 0.0, 4.203895392974451e-45, 1.1442290168433268e-23]]",D,True,,
410,Bob,17,Ze,[65],"[[5.263403148865802e-38, 6.263804135531932e-43, 2.7059376844346906e-31, 5.0196366019660965e-30, 8.1002302670399e-22, 8.62339354237823e-25, 6.965655626566368e-20, 7.610925059633582e-34, 1.3553487890616103e-36, 4.76896074481885e-33, 2.0976405755571892e-32, 4.855511594750028e-26, 1.1883837477160709e-26, 3.4861255295460466e-22, 4.725827602669597e-05, 5.327267444954487e-07, 0.0, 0.9999332427978516, 9.3188634764374e-07, 0.0, 0.0, 0.0, 0.0, 1.8050201106234454e-05, 4.561713853878935e-11, 1.0136379322198352e-38, 7.0168269538504195e-37, 4.401970781953643e-29, 1.026674542469102e-23, 0.0, 0.0, 0.0, 0.0]]",Ze,True,,
410,Bob,30,DS,[7],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2102342704204934e-24, 1.229843693301067e-21, 4.203895392974451e-45, 6.116408761913816e-28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0046685258857905865, 0.9950390458106995, 1.890053375566291e-21, 0.0002923728316091001]]",DS,True,,
410,Bob,19,ZyD,[38],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3995964229106903, 9.30836581002134e-33, 5.599058776127152e-16, 0.0, 0.0, 0.0, 2.1689360810502397e-26, 9.853300216823167e-40, 3.215979975625455e-42, 0.0, 0.5880833268165588, 2.802596928649634e-45, 0.012320167385041714, 2.965608297446383e-37]]",DD,False,,
410,Bob,12,FZe,[61],"[[9.668959403841238e-44, 0.0, 2.76007540987246e-24, 1.3824089072158575e-34, 2.802596928649634e-45, 5.808589412481524e-05, 0.00031200580997392535, 7.662940116066603e-38, 1.4277643960569499e-37, 4.054513014133895e-21, 1.8620966338441516e-32, 0.0, 0.6721920371055603, 0.3274378180503845, 0.0, 0.0, 0.0, 7.108217783253478e-35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FZe,True,,
410,Bob,2,MZy,[62],"[[7.326254618198365e-40, 0.0, 0.2548415958881378, 0.4577207565307617, 4.124346742173657e-05, 0.00013156840577721596, 0.28713667392730713, 6.90329229492042e-39, 5.605193857299268e-45, 1.058372486872905e-11, 4.9334331758688066e-11, 5.690688786564072e-21, 1.0695335735423097e-15, 1.7636849012486744e-12, 1.85310638362024e-11, 2.0089787235863668e-18, 0.0, 0.0001260925200767815, 4.230265720723462e-22, 2.52576410434625e-16, 6.129860508075069e-10, 0.0, 1.1630777253895982e-43, 4.436728513619322e-31, 0.0, 6.5555594806754325e-12, 2.026142283284571e-06, 5.25340563977252e-26, 1.374135462281343e-16, 3.7611570143373396e-29, 1.356484980919525e-31, 0.0, 0.0]]",MBy,False,,
410,Bob,10,FBy,[69],"[[1.450768174145775e-15, 2.2005832590613827e-31, 2.5440751410044434e-19, 0.012319238856434822, 0.0, 1.3711982930514271e-38, 5.352410193424988e-16, 1.1104056449285846e-14, 2.2796399787010763e-28, 2.35089445017062e-18, 0.9876768589019775, 0.0, 5.035885527601096e-36, 2.640372691367881e-16, 1.860921623561903e-28, 3.9369938349409495e-06, 0.0, 6.772012669511629e-33, 1.560013750123712e-11, 1.6815581571897805e-44, 7.720708609654203e-32, 8.145731367397048e-34, 1.049695390425536e-30, 0.0, 1.401298464324817e-45, 6.839964891302792e-23, 2.9523070099735094e-10, 1.1276364338339289e-17, 1.0056666610580578e-09, 0.0, 0.0, 0.0, 0.0]]",FBy,True,,
