mode,epoch,acc,loss,length,complexity,information_loss,kl_accuracy,distractors,vocab_size,hidden_size,n_epochs,embedding_size,heads,max_len,sender_cell,train_method,batch_size,random_seed
train,86,0.9530573487281799,0.09280019998550415,2.9029276371002197,1.124271851831813,0.02252573791286096,0.3042237675700486,1,8,20,100,10,4,2,gru,gs,25,42
test,86,0.9492000937461853,0.08423902094364166,2.868000030517578,1.2296848414666397,0.00917820036409588,0.13836983467133734,1,8,20,100,10,4,2,gru,gs,25,42
train,87,0.9541261792182922,0.08349264413118362,2.8889386653900146,1.0875840781080202,0.018854199216115905,0.24369003051397475,1,8,20,100,10,4,2,gru,gs,25,42
test,87,0.9458000659942627,0.08161546289920807,2.884000062942505,1.2138138279209088,0.023523660257292196,0.31591396361915564,1,8,20,100,10,4,2,gru,gs,25,42
train,88,0.959530770778656,0.07981322705745697,2.906266212463379,1.1467731403914716,0.018832176006265026,0.26278940013263447,1,8,20,100,10,4,2,gru,gs,25,42
test,88,0.9500800371170044,0.08430756628513336,2.884000062942505,1.2138138279209088,0.01307487775993021,0.19848158910437294,1,8,20,100,10,4,2,gru,gs,25,42
train,89,0.9617615938186646,0.07577122747898102,2.892275094985962,1.133840675048107,0.019882948561446363,0.2548912483478106,1,8,20,100,10,4,2,gru,gs,25,42
test,89,0.9471601843833923,0.10271523147821426,2.884000062942505,1.2039305938756046,0.027212196793952294,0.28882499928545313,1,8,20,100,10,4,2,gru,gs,25,42
train,90,0.9565163850784302,0.08672790229320526,2.9039063453674316,1.153479465904181,0.023148450590772432,0.2969453480474625,1,8,20,100,10,4,2,gru,gs,25,42
test,90,0.9550400376319885,0.08307021111249924,2.884000062942505,1.2138138279209088,0.0233201350296962,0.31232095466516285,1,8,20,100,10,4,2,gru,gs,25,42
train,91,0.9617282152175903,0.07384859770536423,2.9066262245178223,1.1343233050784385,0.016951530666250207,0.24145280218102652,1,8,20,100,10,4,2,gru,gs,25,42
test,91,0.9530799984931946,0.07917920500040054,2.884000062942505,1.2138138279209088,0.015407977311906,0.21044336465073618,1,8,20,100,10,4,2,gru,gs,25,42
train,92,0.9592148661613464,0.07374507933855057,2.9057986736297607,1.141715215209178,0.015898332381838954,0.21040243187483612,1,8,20,100,10,4,2,gru,gs,25,42
test,92,0.9569199681282043,0.10008375346660614,2.884000062942505,1.2138138279209088,0.02383243413875156,0.21976936701405478,1,8,20,100,10,4,2,gru,gs,25,42
train,93,0.9638075232505798,0.07393238693475723,2.9059391021728516,1.1598405114423191,0.015833336811055206,0.22165464877805952,1,8,20,100,10,4,2,gru,gs,25,42
test,93,0.9540401101112366,0.07961655408143997,2.884000062942505,1.2116861623606026,0.015909024234666457,0.22492740761308413,1,8,20,100,10,4,2,gru,gs,25,42
train,94,0.9576923847198486,0.08067701011896133,2.9059805870056152,1.1602325871564008,0.019956846593501026,0.27412538515719814,1,8,20,100,10,4,2,gru,gs,25,42
test,94,0.9498000741004944,0.07565867155790329,2.884000062942505,1.2138138279209088,0.03300741521486715,0.41636699706768915,1,8,20,100,10,4,2,gru,gs,25,42
train,95,0.9569182395935059,0.08358302712440491,2.905874252319336,1.1635696772481035,0.017863972623340846,0.2439974658317371,1,8,20,100,10,4,2,gru,gs,25,42
test,95,0.9639200568199158,0.06250685453414917,2.884000062942505,1.2039305938756046,0.017079539768732416,0.17316970013516264,1,8,20,100,10,4,2,gru,gs,25,42
train,96,0.9555931687355042,0.08058405667543411,2.905973196029663,1.1600793550117328,0.016722085147303507,0.21134785528235975,1,8,20,100,10,4,2,gru,gs,25,42
test,96,0.9545201063156128,0.08666963875293732,2.884000062942505,1.2039305938756046,0.019981825643040945,0.2620177160173897,1,8,20,100,10,4,2,gru,gs,25,42
train,97,0.9630743861198425,0.0691007599234581,2.9058754444122314,1.1617586132709965,0.016305832260431988,0.2078437328471423,1,8,20,100,10,4,2,gru,gs,25,42
test,97,0.9583200216293335,0.07637889683246613,2.884000062942505,1.2039305938756046,0.012935224468817171,0.18189018480871477,1,8,20,100,10,4,2,gru,gs,25,42
train,98,0.9652897715568542,0.06774508208036423,2.9058830738067627,1.1607302915450513,0.01752208105233103,0.21358262515984242,1,8,20,100,10,4,2,gru,gs,25,42
test,98,0.9596800804138184,0.07551223784685135,2.884000062942505,1.2039305938756046,0.016994817264756604,0.2363728129867124,1,8,20,100,10,4,2,gru,gs,25,42
train,99,0.959036648273468,0.07348670810461044,2.906085968017578,1.1609084540785823,0.018371792555224933,0.2391319079085336,1,8,20,100,10,4,2,gru,gs,25,42
test,99,0.9659600257873535,0.06897936761379242,2.884000062942505,1.2039305938756046,0.0215400983489814,0.2488576587754355,1,8,20,100,10,4,2,gru,gs,25,42
train,100,0.9597740173339844,0.08592493832111359,2.9099040031433105,1.1285156951758226,0.022090473407262137,0.2934128296423012,1,8,20,100,10,4,2,gru,gs,25,42
test,100,0.9441200494766235,0.08720853179693222,2.884000062942505,1.2039305938756046,0.014789256855157478,0.20231381726252382,1,8,20,100,10,4,2,gru,gs,25,42
